"","Parameter","average","lower","mode","higher","Category","Covariate","Time"
"p[62,7,5]","p",0.0525249758617244,0.0382836578778017,0.0518476022392318,0.0685647442490733,"62","7","5"
"p[63,7,5]","p",0.0461875565180052,0.0321548285694564,0.0455961665945551,0.0642934414701371,"63","7","5"
"p[64,7,5]","p",0.0535671496682492,0.039100482245624,0.0531099488919018,0.0711791712957716,"64","7","5"
"p[65,7,5]","p",0.0381224483210531,0.0249563573405631,0.037235365600271,0.0564765067127761,"65","7","5"
"p[66,7,5]","p",0.0636094873421013,0.0505333575726527,0.0631179219073918,0.0785296662867356,"66","7","5"
"p[67,7,5]","p",0.0381224483210531,0.0249563573405631,0.037235365600271,0.0564765067127761,"67","7","5"
"p[68,7,5]","p",0.0525249758617244,0.0382836578778017,0.0518476022392318,0.0685647442490733,"68","7","5"
"p[69,7,5]","p",0.0535671496682492,0.0391004822456239,0.0531099488919018,0.0711791712957716,"69","7","5"
"p[70,7,5]","p",0.0461875565180052,0.0321548285694564,0.0455961665945551,0.0642934414701371,"70","7","5"
"p[71,7,5]","p",0.0461875565180052,0.0321548285694564,0.0455961665945551,0.0642934414701371,"71","7","5"
"p[72,7,5]","p",0.0360549400355459,0.0238505684605782,0.0352787977025684,0.0530876761707817,"72","7","5"
"p[1,1,6]","p",0.463854903098454,0.418431523409916,0.46337086414566,0.509482080763428,"1","1","6"
"p[2,1,6]","p",0.604748740815446,0.540016036718687,0.605442706103011,0.66251519731716,"2","1","6"
"p[3,1,6]","p",0.499051124230997,0.444918814181861,0.498236671282501,0.553027160183855,"3","1","6"
"p[4,1,6]","p",0.624344992194406,0.562595708870958,0.625689707724627,0.686002769796466,"4","1","6"
"p[5,1,6]","p",0.519574071188874,0.465579317046518,0.51969877851663,0.574181754787412,"5","1","6"
"p[6,1,6]","p",0.624344992194406,0.562595708870958,0.625689707724627,0.686002769796466,"6","1","6"
"p[7,1,6]","p",0.463854903098454,0.418431523409916,0.46337086414566,0.509482080763428,"7","1","6"
"p[8,1,6]","p",0.499051124230997,0.444918814181861,0.498236671282501,0.553027160183855,"8","1","6"
"p[9,1,6]","p",0.573527774843955,0.51612960550517,0.573893019973547,0.628795379023577,"9","1","6"
"p[10,1,6]","p",0.624344992194406,0.562595708870957,0.625689707724627,0.686002769796466,"10","1","6"
"p[11,1,6]","p",0.573527774843955,0.51612960550517,0.573893019973547,0.628795379023577,"11","1","6"
"p[12,1,6]","p",0.519574071188874,0.465579317046518,0.51969877851663,0.574181754787412,"12","1","6"
"p[13,1,6]","p",0.619450516748544,0.555072248693615,0.619655581471803,0.680261542431553,"13","1","6"
"p[14,1,6]","p",0.624344992194406,0.562595708870958,0.625689707724627,0.686002769796466,"14","1","6"
"p[15,1,6]","p",0.59993476182272,0.535704927345717,0.600095641790161,0.660277276948238,"15","1","6"
"p[16,1,6]","p",0.569233053097334,0.508529474131154,0.568513101741017,0.627762283996768,"16","1","6"
"p[17,1,6]","p",0.619450516748544,0.555072248693615,0.619655581471803,0.680261542431553,"17","1","6"
"p[18,1,6]","p",0.573527774843955,0.51612960550517,0.573893019973547,0.628795379023577,"18","1","6"
"p[19,1,6]","p",0.499051124230997,0.444918814181861,0.498236671282501,0.553027160183855,"19","1","6"
"p[20,1,6]","p",0.604748740815446,0.540016036718687,0.605442706103011,0.66251519731716,"20","1","6"
"p[21,1,6]","p",0.463854903098454,0.418431523409916,0.46337086414566,0.509482080763428,"21","1","6"
"p[22,1,6]","p",0.59993476182272,0.535704927345717,0.600095641790161,0.660277276948238,"22","1","6"
"p[23,1,6]","p",0.569233053097334,0.508529474131154,0.568513101741018,0.627762283996768,"23","1","6"
"p[24,1,6]","p",0.569233053097334,0.508529474131154,0.568513101741017,0.627762283996768,"24","1","6"
"p[25,1,6]","p",0.519574071188874,0.465579317046518,0.51969877851663,0.574181754787412,"25","1","6"
"p[26,1,6]","p",0.59993476182272,0.535704927345717,0.600095641790161,0.660277276948238,"26","1","6"
"p[27,1,6]","p",0.59993476182272,0.535704927345717,0.600095641790161,0.660277276948238,"27","1","6"
"p[28,1,6]","p",0.499051124230997,0.444918814181861,0.498236671282501,0.553027160183855,"28","1","6"
"p[29,1,6]","p",0.604748740815446,0.540016036718687,0.605442706103011,0.66251519731716,"29","1","6"
"p[30,1,6]","p",0.519574071188874,0.465579317046518,0.519698778516629,0.574181754787412,"30","1","6"
"p[31,1,6]","p",0.573527774843955,0.51612960550517,0.573893019973547,0.628795379023577,"31","1","6"
"p[32,1,6]","p",0.619450516748544,0.555072248693615,0.619655581471803,0.680261542431553,"32","1","6"
"p[33,1,6]","p",0.573527774843955,0.51612960550517,0.573893019973547,0.628795379023577,"33","1","6"
"p[34,1,6]","p",0.569233053097334,0.508529474131154,0.568513101741018,0.627762283996768,"34","1","6"
"p[35,1,6]","p",0.59993476182272,0.535704927345717,0.600095641790161,0.660277276948238,"35","1","6"
"p[36,1,6]","p",0.59993476182272,0.535704927345717,0.600095641790161,0.660277276948238,"36","1","6"
"p[37,1,6]","p",0.59993476182272,0.535704927345717,0.600095641790161,0.660277276948238,"37","1","6"
"p[38,1,6]","p",0.569233053097334,0.508529474131154,0.568513101741018,0.627762283996768,"38","1","6"
"p[39,1,6]","p",0.604748740815446,0.540016036718687,0.605442706103011,0.66251519731716,"39","1","6"
"p[40,1,6]","p",0.463854903098454,0.418431523409916,0.46337086414566,0.509482080763428,"40","1","6"
"p[41,1,6]","p",0.569233053097334,0.508529474131154,0.568513101741018,0.627762283996768,"41","1","6"
"p[42,1,6]","p",0.619450516748544,0.555072248693615,0.619655581471803,0.680261542431553,"42","1","6"
"p[43,1,6]","p",0.624344992194406,0.562595708870958,0.625689707724627,0.686002769796466,"43","1","6"
"p[44,1,6]","p",0.499051124230997,0.444918814181861,0.498236671282501,0.553027160183855,"44","1","6"
"p[45,1,6]","p",0.604748740815446,0.540016036718687,0.605442706103011,0.66251519731716,"45","1","6"
"p[46,1,6]","p",0.569233053097334,0.508529474131154,0.568513101741018,0.627762283996768,"46","1","6"
"p[47,1,6]","p",0.624344992194406,0.562595708870958,0.625689707724627,0.686002769796466,"47","1","6"
"p[48,1,6]","p",0.604748740815446,0.540016036718687,0.605442706103011,0.66251519731716,"48","1","6"
"p[49,1,6]","p",0.519574071188874,0.465579317046518,0.51969877851663,0.574181754787412,"49","1","6"
"p[50,1,6]","p",0.619450516748544,0.555072248693615,0.619655581471803,0.680261542431553,"50","1","6"
"p[51,1,6]","p",0.519574071188874,0.465579317046518,0.519698778516629,0.574181754787412,"51","1","6"
"p[52,1,6]","p",0.463854903098454,0.418431523409916,0.46337086414566,0.509482080763428,"52","1","6"
"p[53,1,6]","p",0.569233053097334,0.508529474131154,0.568513101741018,0.627762283996768,"53","1","6"
"p[54,1,6]","p",0.619450516748544,0.555072248693615,0.619655581471803,0.680261542431553,"54","1","6"
"p[55,1,6]","p",0.619450516748544,0.555072248693615,0.619655581471803,0.680261542431553,"55","1","6"
"p[56,1,6]","p",0.499051124230997,0.444918814181861,0.498236671282501,0.553027160183855,"56","1","6"
"p[57,1,6]","p",0.59993476182272,0.535704927345717,0.600095641790161,0.660277276948238,"57","1","6"
"p[58,1,6]","p",0.463854903098454,0.418431523409916,0.46337086414566,0.509482080763428,"58","1","6"
"p[59,1,6]","p",0.604748740815446,0.540016036718687,0.605442706103011,0.66251519731716,"59","1","6"
"p[60,1,6]","p",0.463854903098454,0.418431523409916,0.46337086414566,0.509482080763428,"60","1","6"
"p[61,1,6]","p",0.604748740815446,0.540016036718687,0.605442706103011,0.66251519731716,"61","1","6"
"p[62,1,6]","p",0.499051124230997,0.444918814181861,0.498236671282501,0.553027160183855,"62","1","6"
"p[63,1,6]","p",0.573527774843955,0.51612960550517,0.573893019973547,0.628795379023577,"63","1","6"
"p[64,1,6]","p",0.519574071188874,0.465579317046518,0.519698778516629,0.574181754787412,"64","1","6"
"p[65,1,6]","p",0.624344992194406,0.562595708870958,0.625689707724627,0.686002769796466,"65","1","6"
"p[66,1,6]","p",0.463854903098454,0.418431523409916,0.46337086414566,0.509482080763428,"66","1","6"
"p[67,1,6]","p",0.624344992194406,0.562595708870957,0.625689707724627,0.686002769796466,"67","1","6"
"p[68,1,6]","p",0.499051124230997,0.444918814181861,0.498236671282501,0.553027160183855,"68","1","6"
"p[69,1,6]","p",0.519574071188874,0.465579317046518,0.519698778516629,0.574181754787412,"69","1","6"
"p[70,1,6]","p",0.573527774843955,0.51612960550517,0.573893019973547,0.628795379023577,"70","1","6"
"p[71,1,6]","p",0.573527774843955,0.51612960550517,0.573893019973547,0.628795379023577,"71","1","6"
"p[72,1,6]","p",0.619450516748544,0.555072248693615,0.619655581471803,0.680261542431553,"72","1","6"
"p[1,2,6]","p",0.189693256056273,0.160510372744823,0.189373274665197,0.222169654496022,"1","2","6"
"p[2,2,6]","p",0.178926928415699,0.137826062382269,0.176883655533268,0.227560499915308,"2","2","6"
"p[3,2,6]","p",0.198705401398831,0.160305968332332,0.198031101649411,0.241845917117385,"3","2","6"
"p[4,2,6]","p",0.171049033029924,0.127903105007076,0.169781012608295,0.215889598059774,"4","2","6"
"p[5,2,6]","p",0.191470643370317,0.153887839265171,0.190945188399655,0.233337542528831,"5","2","6"
"p[6,2,6]","p",0.171049033029924,0.127903105007076,0.169781012608295,0.215889598059774,"6","2","6"
"p[7,2,6]","p",0.189693256056273,0.160510372744823,0.189373274665197,0.222169654496022,"7","2","6"
"p[8,2,6]","p",0.198705401398831,0.160305968332332,0.198031101649411,0.241845917117385,"8","2","6"
"p[9,2,6]","p",0.174307646133141,0.137075357898048,0.173475431773382,0.21647227296094,"9","2","6"
"p[10,2,6]","p",0.171049033029924,0.127903105007076,0.169781012608295,0.215889598059774,"10","2","6"
"p[11,2,6]","p",0.174307646133141,0.137075357898048,0.173475431773382,0.21647227296094,"11","2","6"
"p[12,2,6]","p",0.191470643370317,0.153887839265171,0.190945188399655,0.233337542528831,"12","2","6"
"p[13,2,6]","p",0.180178103799667,0.136009446240694,0.179277000722692,0.232465191252301,"13","2","6"
"p[14,2,6]","p",0.171049033029924,0.127903105007076,0.169781012608295,0.215889598059774,"14","2","6"
"p[15,2,6]","p",0.188388556168125,0.144663598805642,0.187340713680169,0.241458484378773,"15","2","6"
"p[16,2,6]","p",0.183606167297437,0.145292274740241,0.18310795251916,0.22619073775975,"16","2","6"
"p[17,2,6]","p",0.180178103799667,0.136009446240694,0.179277000722692,0.232465191252301,"17","2","6"
"p[18,2,6]","p",0.174307646133141,0.137075357898048,0.173475431773382,0.21647227296094,"18","2","6"
"p[19,2,6]","p",0.198705401398831,0.160305968332332,0.198031101649411,0.241845917117385,"19","2","6"
"p[20,2,6]","p",0.178926928415699,0.137826062382269,0.176883655533268,0.227560499915308,"20","2","6"
"p[21,2,6]","p",0.189693256056273,0.160510372744823,0.189373274665197,0.222169654496022,"21","2","6"
"p[22,2,6]","p",0.188388556168125,0.144663598805642,0.187340713680169,0.241458484378773,"22","2","6"
"p[23,2,6]","p",0.183606167297437,0.145292274740241,0.18310795251916,0.22619073775975,"23","2","6"
"p[24,2,6]","p",0.183606167297437,0.145292274740241,0.18310795251916,0.22619073775975,"24","2","6"
"p[25,2,6]","p",0.191470643370317,0.153887839265171,0.190945188399655,0.233337542528831,"25","2","6"
"p[26,2,6]","p",0.188388556168125,0.144663598805642,0.187340713680169,0.241458484378773,"26","2","6"
"p[27,2,6]","p",0.188388556168125,0.144663598805642,0.187340713680169,0.241458484378773,"27","2","6"
"p[28,2,6]","p",0.198705401398831,0.160305968332332,0.198031101649411,0.241845917117385,"28","2","6"
"p[29,2,6]","p",0.178926928415699,0.137826062382269,0.176883655533268,0.227560499915308,"29","2","6"
"p[30,2,6]","p",0.191470643370317,0.153887839265171,0.190945188399655,0.233337542528831,"30","2","6"
"p[31,2,6]","p",0.174307646133141,0.137075357898048,0.173475431773382,0.21647227296094,"31","2","6"
"p[32,2,6]","p",0.180178103799667,0.136009446240694,0.179277000722692,0.232465191252301,"32","2","6"
"p[33,2,6]","p",0.174307646133141,0.137075357898048,0.173475431773382,0.21647227296094,"33","2","6"
"p[34,2,6]","p",0.183606167297437,0.145292274740241,0.18310795251916,0.22619073775975,"34","2","6"
"p[35,2,6]","p",0.188388556168125,0.144663598805642,0.187340713680169,0.241458484378773,"35","2","6"
"p[36,2,6]","p",0.188388556168125,0.144663598805642,0.187340713680169,0.241458484378773,"36","2","6"
"p[37,2,6]","p",0.188388556168125,0.144663598805642,0.187340713680169,0.241458484378773,"37","2","6"
"p[38,2,6]","p",0.183606167297437,0.145292274740241,0.18310795251916,0.22619073775975,"38","2","6"
"p[39,2,6]","p",0.178926928415699,0.137826062382269,0.176883655533268,0.227560499915308,"39","2","6"
"p[40,2,6]","p",0.189693256056273,0.160510372744823,0.189373274665197,0.222169654496022,"40","2","6"
"p[41,2,6]","p",0.183606167297437,0.145292274740241,0.18310795251916,0.22619073775975,"41","2","6"
"p[42,2,6]","p",0.180178103799667,0.136009446240694,0.179277000722692,0.232465191252301,"42","2","6"
"p[43,2,6]","p",0.171049033029924,0.127903105007076,0.169781012608295,0.215889598059774,"43","2","6"
"p[44,2,6]","p",0.198705401398831,0.160305968332332,0.198031101649411,0.241845917117385,"44","2","6"
"p[45,2,6]","p",0.178926928415699,0.137826062382269,0.176883655533268,0.227560499915308,"45","2","6"
"p[46,2,6]","p",0.183606167297437,0.145292274740241,0.18310795251916,0.22619073775975,"46","2","6"
"p[47,2,6]","p",0.171049033029924,0.127903105007076,0.169781012608295,0.215889598059774,"47","2","6"
"p[48,2,6]","p",0.178926928415699,0.137826062382269,0.176883655533268,0.227560499915308,"48","2","6"
"p[49,2,6]","p",0.191470643370317,0.153887839265171,0.190945188399655,0.233337542528831,"49","2","6"
"p[50,2,6]","p",0.180178103799667,0.136009446240694,0.179277000722692,0.232465191252301,"50","2","6"
"p[51,2,6]","p",0.191470643370317,0.153887839265171,0.190945188399655,0.233337542528831,"51","2","6"
"p[52,2,6]","p",0.189693256056273,0.160510372744823,0.189373274665197,0.222169654496022,"52","2","6"
"p[53,2,6]","p",0.183606167297437,0.145292274740241,0.18310795251916,0.22619073775975,"53","2","6"
"p[54,2,6]","p",0.180178103799667,0.136009446240694,0.179277000722692,0.232465191252301,"54","2","6"
"p[55,2,6]","p",0.180178103799667,0.136009446240694,0.179277000722692,0.232465191252301,"55","2","6"
"p[56,2,6]","p",0.198705401398831,0.160305968332332,0.198031101649411,0.241845917117385,"56","2","6"
"p[57,2,6]","p",0.188388556168125,0.144663598805642,0.187340713680169,0.241458484378773,"57","2","6"
"p[58,2,6]","p",0.189693256056273,0.160510372744823,0.189373274665197,0.222169654496022,"58","2","6"
"p[59,2,6]","p",0.178926928415699,0.137826062382269,0.176883655533268,0.227560499915308,"59","2","6"
"p[60,2,6]","p",0.189693256056273,0.160510372744823,0.189373274665197,0.222169654496022,"60","2","6"
"p[61,2,6]","p",0.178926928415699,0.137826062382269,0.176883655533268,0.227560499915308,"61","2","6"
"p[62,2,6]","p",0.198705401398831,0.160305968332332,0.198031101649411,0.241845917117385,"62","2","6"
"p[63,2,6]","p",0.174307646133141,0.137075357898048,0.173475431773382,0.21647227296094,"63","2","6"
"p[64,2,6]","p",0.191470643370317,0.153887839265171,0.190945188399655,0.233337542528831,"64","2","6"
"p[65,2,6]","p",0.171049033029924,0.127903105007076,0.169781012608295,0.215889598059774,"65","2","6"
"p[66,2,6]","p",0.189693256056273,0.160510372744823,0.189373274665197,0.222169654496022,"66","2","6"
"p[67,2,6]","p",0.171049033029924,0.127903105007076,0.169781012608295,0.215889598059774,"67","2","6"
"p[68,2,6]","p",0.198705401398831,0.160305968332332,0.198031101649411,0.241845917117385,"68","2","6"
"p[69,2,6]","p",0.191470643370317,0.153887839265171,0.190945188399655,0.233337542528831,"69","2","6"
"p[70,2,6]","p",0.174307646133141,0.137075357898048,0.173475431773382,0.21647227296094,"70","2","6"
"p[71,2,6]","p",0.174307646133141,0.137075357898048,0.173475431773382,0.21647227296094,"71","2","6"
"p[72,2,6]","p",0.180178103799667,0.136009446240694,0.179277000722692,0.232465191252301,"72","2","6"
"p[1,3,6]","p",0.0931691916351108,0.0745163803715958,0.0926120826110742,0.11514343222485,"1","3","6"
"p[2,3,6]","p",0.0689361498646116,0.0472357690722475,0.067864610980198,0.0957711265561076,"2","3","6"
"p[3,3,6]","p",0.0877377251293447,0.0661702357425022,0.086916424878223,0.114165463460307,"3","3","6"
"p[4,3,6]","p",0.0614646992273484,0.0422144780999525,0.0607957218545195,0.0853930959524416,"4","3","6"
"p[5,3,6]","p",0.0789087516569782,0.0588755882583498,0.0784511218958514,0.102247587818899,"5","3","6"
"p[6,3,6]","p",0.0614646992273484,0.0422144780999525,0.0607957218545195,0.0853930959524416,"6","3","6"
"p[7,3,6]","p",0.0931691916351108,0.0745163803715958,0.0926120826110742,0.11514343222485,"7","3","6"
"p[8,3,6]","p",0.0877377251293447,0.0661702357425022,0.086916424878223,0.114165463460307,"8","3","6"
"p[9,3,6]","p",0.0746608409327886,0.0532804509975033,0.0740187119512893,0.101156707925702,"9","3","6"
"p[10,3,6]","p",0.0614646992273484,0.0422144780999525,0.0607957218545195,0.0853930959524416,"10","3","6"
"p[11,3,6]","p",0.0746608409327886,0.0532804509975033,0.0740187119512893,0.101156707925702,"11","3","6"
"p[12,3,6]","p",0.0789087516569782,0.0588755882583498,0.0784511218958514,0.102247587818899,"12","3","6"
"p[13,3,6]","p",0.0583634209323491,0.0398023020661536,0.0576384847935458,0.0813019058873353,"13","3","6"
"p[14,3,6]","p",0.0614646992273484,0.0422144780999525,0.0607957218545195,0.0853930959524416,"14","3","6"
"p[15,3,6]","p",0.065402052370376,0.0453925953277676,0.064175088692283,0.090986594348437,"15","3","6"
"p[16,3,6]","p",0.0709093146749199,0.0515025554111386,0.0701969896157381,0.0970014378311583,"16","3","6"
"p[17,3,6]","p",0.0583634209323491,0.0398023020661536,0.0576384847935458,0.0813019058873353,"17","3","6"
"p[18,3,6]","p",0.0746608409327886,0.0532804509975033,0.0740187119512893,0.101156707925702,"18","3","6"
"p[19,3,6]","p",0.0877377251293447,0.0661702357425022,0.086916424878223,0.114165463460307,"19","3","6"
"p[20,3,6]","p",0.0689361498646116,0.0472357690722475,0.067864610980198,0.0957711265561076,"20","3","6"
"p[21,3,6]","p",0.0931691916351108,0.0745163803715958,0.0926120826110742,0.11514343222485,"21","3","6"
"p[22,3,6]","p",0.065402052370376,0.0453925953277676,0.064175088692283,0.090986594348437,"22","3","6"
"p[23,3,6]","p",0.0709093146749199,0.0515025554111386,0.0701969896157381,0.0970014378311583,"23","3","6"
"p[24,3,6]","p",0.0709093146749199,0.0515025554111386,0.0701969896157381,0.0970014378311583,"24","3","6"
"p[25,3,6]","p",0.0789087516569782,0.0588755882583498,0.0784511218958514,0.102247587818899,"25","3","6"
"p[26,3,6]","p",0.065402052370376,0.0453925953277676,0.064175088692283,0.090986594348437,"26","3","6"
"p[27,3,6]","p",0.065402052370376,0.0453925953277676,0.064175088692283,0.090986594348437,"27","3","6"
"p[28,3,6]","p",0.0877377251293447,0.0661702357425022,0.086916424878223,0.114165463460307,"28","3","6"
"p[29,3,6]","p",0.0689361498646116,0.0472357690722475,0.067864610980198,0.0957711265561076,"29","3","6"
"p[30,3,6]","p",0.0789087516569782,0.0588755882583498,0.0784511218958514,0.102247587818899,"30","3","6"
"p[31,3,6]","p",0.0746608409327886,0.0532804509975033,0.0740187119512893,0.101156707925702,"31","3","6"
"p[32,3,6]","p",0.0583634209323491,0.0398023020661536,0.0576384847935458,0.0813019058873352,"32","3","6"
